dataset,model,explainer,n_instances,n_successful,success_rate,mean_time_s,total_time_s,validity,validity_soft,proximity_dtw,sparsity,plausibility_lof,plausibility_if,plausibility_dtw_lof,diversity_dpp,diversity_dpp_dtw,contiguity,controllability,mean_n_segments,mean_avg_segment_len,composition,mean_conf_orig,mean_conf_cf,mean_conf_delta,robustness_lipschitz,robustness_lipschitz_dtw,efficiency_time_s,validity_q1,validity_soft_q1,proximity_dtw_q1,sparsity_q1,plausibility_lof_q1,plausibility_if_q1,plausibility_dtw_lof_q1,diversity_dpp_q1,diversity_dpp_dtw_q1,contiguity_q1,controllability_q1,mean_n_segments_q1,mean_avg_segment_len_q1,composition_q1,mean_conf_orig_q1,mean_conf_cf_q1,mean_conf_delta_q1,robustness_lipschitz_q1,robustness_lipschitz_dtw_q1,efficiency_time_s_q1,validity_q2,validity_soft_q2,proximity_dtw_q2,sparsity_q2,plausibility_lof_q2,plausibility_if_q2,plausibility_dtw_lof_q2,diversity_dpp_q2,diversity_dpp_dtw_q2,contiguity_q2,controllability_q2,mean_n_segments_q2,mean_avg_segment_len_q2,composition_q2,mean_conf_orig_q2,mean_conf_cf_q2,mean_conf_delta_q2,robustness_lipschitz_q2,robustness_lipschitz_dtw_q2,efficiency_time_s_q2,validity_q3,validity_soft_q3,proximity_dtw_q3,sparsity_q3,plausibility_lof_q3,plausibility_if_q3,plausibility_dtw_lof_q3,diversity_dpp_q3,diversity_dpp_dtw_q3,contiguity_q3,controllability_q3,mean_n_segments_q3,mean_avg_segment_len_q3,composition_q3,mean_conf_orig_q3,mean_conf_cf_q3,mean_conf_delta_q3,robustness_lipschitz_q3,robustness_lipschitz_dtw_q3,efficiency_time_s_q3,validity_q4,validity_soft_q4,proximity_dtw_q4,sparsity_q4,plausibility_lof_q4,plausibility_if_q4,plausibility_dtw_lof_q4,diversity_dpp_q4,diversity_dpp_dtw_q4,contiguity_q4,controllability_q4,mean_n_segments_q4,mean_avg_segment_len_q4,composition_q4,mean_conf_orig_q4,mean_conf_cf_q4,mean_conf_delta_q4,robustness_lipschitz_q4,robustness_lipschitz_dtw_q4,efficiency_time_s_q4,seed
CBF,rdst,cels,12,12,1.0,1.055553635514419,12.666643626173029,0.0,0.0006245543739197649,0.5821741657689253,0.024088541666666668,1.0,0.9166666666666666,1.0,0.6303303371360531,0.5325740211376194,0.9759114583333334,0.0,3.0833333333333335,1.0,0.3243243243243243,0.6948318331548928,0.6853467946868008,-0.009485038468092186,1.0188653183898957,1.0350489179052482,1.0555536355144188,0.0,0.0,0.6731885810651201,0.0234375,1.0,1.0,1.0,0.6020968344810489,0.5053784777727341,0.9765625,0.0,3.0,1.0,0.3333333333333333,0.6052467594390397,0.602307614603837,-0.002939144835202671,1.0101595707327498,1.0269182953783489,1.0762746389955282,0.0,0.0,0.5938968911951551,0.0234375,1.0,1.0,1.0,0.574925931323776,0.47154282641097006,0.9765625,0.0,3.0,1.0,0.3333333333333333,0.6856997517148106,0.6745430398009272,-0.011156711913883491,1.0017843057567604,1.0310478704498687,1.0418815973680466,0.0,0.0,0.4645154327445444,0.026041666666666668,1.0,1.0,1.0,0.7426472395012201,0.6272572414488471,0.9739583333333334,0.0,3.3333333333333335,1.0,0.3,0.7315508896910128,0.7132166767911441,-0.01833421289986877,1.0140447357910403,1.0350469121102703,1.0450739860534668,0.0,0.0024982174956790595,0.5970957580708816,0.0234375,1.0,0.6666666666666666,1.0,0.6140617227348998,0.5381908900694312,0.9765625,0.0,3.0,1.0,0.3333333333333333,0.7568299317747084,0.7513198475512946,-0.005510084223413814,0.9990621325740576,1.0084969205328511,1.0589843196406339,654
Chinatown,rdst,ng_blend_dtw,12,12,1.0,0.3387040693293481,4.064448831952177,0.8333333333333334,0.15673671936993477,0.004905454696785389,1.0,1.0,1.0,1.0,0.999975930988188,0.9999392384060237,0.9583333333333335,0.0,1.0,24.0,24.0,0.6817528970254711,0.5164538397422747,-0.16529905728319658,2.0943860796520797,1.703096864499045,0.3387040693293481,1.0,0.1097860438664753,0.008717903986730184,1.0,1.0,1.0,1.0,0.9999650011622303,0.9998451973806602,0.9583333333333334,0.0,1.0,24.0,24.0,0.6043359951660229,0.5054500487004524,-0.09888594646557043,0.6789909898508727,0.9408004004514903,0.15646343032130972,0.6666666666666666,0.12776429849634463,0.0045815142064287604,1.0,1.0,1.0,1.0,0.9999811059999303,0.9999706102958656,0.9583333333333334,0.0,1.0,24.0,24.0,0.6740889747134601,0.5202350435070516,-0.15385393120640842,2.0943860796520797,1.703096864499045,0.3644927639979869,1.0,0.2252796947411284,0.003607394376628027,1.0,1.0,1.0,1.0,0.9999767869031441,0.9999673017076417,0.9583333333333334,0.0,1.0,24.0,24.0,0.711785713693719,0.5134939810474094,-0.1982917326463097,0.9247081118285353,0.9434920210291062,0.3594639166646327,0.6666666666666666,0.16411684037579075,0.0027150062173545834,1.0,1.0,1.0,1.0,0.999980829972937,0.9999738501472479,0.9583333333333334,0.0,1.0,24.0,24.0,0.7368009045286827,0.526636285714185,-0.2101646188144978,0.4411776198874816,0.3848433061272925,0.47439616633346304,654
Chinatown,rdst,comte_dtw,12,12,1.0,0.004307208422687836,0.05168650107225403,1.0,0.3916357074909707,0.001954504639641205,1.0,1.0,0.8333333333333334,1.0,0.9999913436261753,0.999986969587815,0.9583333333333335,0.0,1.0,24.0,24.0,0.6817528970254711,0.7098828104654995,0.0281299134400284,2.543480914384326,1.7765596804987462,0.004307208422687836,1.0,0.3054248588258667,0.002306264075867136,1.0,1.0,1.0,1.0,0.999991322605773,0.9999855554726935,0.9583333333333334,0.0,1.0,24.0,24.0,0.6043359951660229,0.7010888636598439,0.09675286849382096,0.7823287022188131,1.1264949917878007,0.004427347351641704,1.0,0.39121826369835483,0.0017344536294625304,1.0,1.0,0.6666666666666666,1.0,0.9999925786207124,0.9999891209459144,0.9583333333333334,0.0,1.0,24.0,24.0,0.6740889747134601,0.7171292889848949,0.04304031427143473,2.543480914384326,1.7765596804987462,0.004250013987378527,1.0,0.44042260510744596,0.0018386368558243275,1.0,1.0,0.6666666666666666,1.0,0.9999906281243669,0.999986911829181,0.9583333333333334,0.0,1.0,24.0,24.0,0.711785713693719,0.728636891413727,0.016851177720007843,0.8769147675196604,0.8218913107038005,0.004278764012269676,1.0,0.42947710233221553,0.0019386639974108275,1.0,1.0,1.0,1.0,0.9999908451549919,0.9999862901070177,0.9583333333333334,0.0,1.0,24.0,24.0,0.7368009045286827,0.6926761978035328,-0.04412470672514993,0.3592019742774413,0.3582495434645126,0.004272708339461436,654
Chinatown,rdst,sets,12,12,1.0,0.010088638577144593,0.12106366292573512,0.8333333333333334,0.20654723609687772,0.005330550490892274,0.43402777777777785,1.0,0.16666666666666666,1.0,0.9980082099663696,0.9979551818103801,0.9479166666666669,0.0,1.25,9.208333333333334,7.366666666666667,0.6817528970254711,0.577726964363337,-0.10402593266213427,1.3691123386773325,1.1883218363574786,0.010088638577144593,1.0,0.17959924497234514,0.0074410549723379,0.3333333333333333,1.0,0.3333333333333333,1.0,0.9993678577963268,0.9992161798914688,0.9305555555555555,0.0,1.6666666666666667,5.333333333333333,3.1999999999999997,0.6043359951660229,0.5752632498063223,-0.029072745359700575,1.0655405303854455,1.0147702987165295,0.007104430328278492,0.6666666666666666,0.16282234278189833,0.004876043753045094,0.47222222222222215,1.0,0.0,1.0,0.9946130504724355,0.9945827271066553,0.9444444444444445,0.0,1.3333333333333333,9.166666666666666,6.875,0.6740889747134601,0.5879189040162202,-0.08617007069723996,1.3691123386773325,1.1759788354366207,0.011816943995654583,0.6666666666666666,0.18304943643985003,0.004521165790876312,0.47222222222222227,1.0,0.0,1.0,0.9998670046213899,0.9998535531581291,0.9583333333333334,0.0,1.0,11.333333333333334,11.333333333333334,0.711785713693719,0.5838086879660708,-0.12797702572764832,1.23965611734205,1.1883218363574786,0.012610082999647906,1.0,0.3007179201934173,0.004483937447309786,0.4583333333333333,1.0,0.3333333333333333,1.0,0.9998956256665665,0.9998674905099197,0.9583333333333334,0.0,1.0,11.0,11.0,0.7368009045286827,0.5639170156647345,-0.17288388886394823,1.0039351926408293,1.0135730819681505,0.008823096984997392,654
Chinatown,rdst,tsevo_authentic,12,12,1.0,0.04358910067336789,0.5230692080804147,1.0,0.20045844633736973,0.007347304500379286,0.3125,1.0,0.5,1.0,0.9995215494288221,0.9994446638319214,0.9548611111111113,0.0,1.0833333333333333,7.25,6.6923076923076925,0.6817528970254711,0.5187055493118985,-0.16304734771357265,1.2749890233879708,1.1901726424131798,0.04358910067336789,1.0,0.10983561810836139,0.011990860665565978,0.2222222222222222,1.0,0.3333333333333333,1.0,0.9987678797490769,0.9987097219732148,0.9583333333333334,0.0,1.0,5.333333333333333,5.333333333333333,0.6043359951660229,0.5054996229423385,-0.09883637222368435,1.023932087279636,1.0074021738420242,0.043993944341006376,1.0,0.19696060480884922,0.007830965001384135,0.3333333333333333,1.0,1.0,1.0,0.9996515072882043,0.9995841451675533,0.9444444444444445,0.0,1.3333333333333333,7.0,5.25,0.6740889747134601,0.5228716300953892,-0.15121734461807093,1.03465002793815,1.040176416380839,0.04517495835898444,1.0,0.2290471468762626,0.004571723744436728,0.36111111111111116,1.0,0.3333333333333333,1.0,0.9998702656573701,0.9997591171440869,0.9583333333333334,0.0,1.0,8.666666666666666,8.666666666666666,0.711785713693719,0.5172614331825436,-0.1945242805111755,1.4245227048945965,1.1901726424131798,0.042543277998144426,1.0,0.2659904155560056,0.004995668590130305,0.3333333333333333,1.0,0.3333333333333333,1.0,0.999796936502997,0.9997260401856566,0.9583333333333334,0.0,1.0,8.0,8.0,0.7368009045286827,0.5291895110273229,-0.20761139350135985,1.119727570119206,1.0658978262276393,0.042644221995336316,654
Chinatown,rdst,glacier_uniform,12,12,1.0,0.15437577417469583,1.85250929009635,0.16666666666666666,0.017582633912383114,0.01722107195832029,0.9965277777777778,1.0,0.8333333333333334,1.0,0.9971738407816894,0.9970410097309561,0.9583333333333335,0.0,1.0,23.916666666666668,23.916666666666668,0.6990148756227167,0.636200466039276,-0.06281440958344069,1.0915917837646705,1.0677979473222539,0.15437577417469583,0.6666666666666666,0.07033053564953246,0.014812858676940372,1.0,1.0,1.0,1.0,0.9960591756904664,0.9960566091201779,0.9583333333333334,0.0,1.0,24.0,24.0,0.6172817007783574,0.5086271590022907,-0.10865454177606663,0.9875919816931369,1.0451043739727284,0.17063519432364652,0.0,0.0,0.014147512216554409,0.9861111111111112,1.0,0.6666666666666666,1.0,0.9983751119009399,0.9983536667872205,0.9583333333333334,0.0,1.0,23.666666666666668,23.666666666666668,0.700503397749998,0.6425572058379566,-0.05794619191204146,1.0239618412626241,1.0216206196910123,0.1398207776558896,0.0,0.0,0.023503766751402158,1.0,1.0,1.0,1.0,0.9963152822714618,0.9960582473478359,0.9583333333333334,0.0,1.0,24.0,24.0,0.7260227678977559,0.6868342803799732,-0.039188487517782665,1.034381859445634,1.0622699526719834,0.1603311386813099,0.0,0.0,0.016420150188384212,1.0,1.0,0.6666666666666666,1.0,0.9979478097446013,0.9976975660228801,0.9583333333333334,0.0,1.0,24.0,24.0,0.7522516360647558,0.7067832189368839,-0.045468417127871974,1.0660135979998357,1.0161269555892691,0.1467159860379373,654
Chinatown,rdst,cels,12,12,1.0,0.10467628825184266,1.256115459022112,0.5833333333333334,0.13014244556525442,0.0039396146137723855,0.1840277777777778,1.0,0.4166666666666667,1.0,0.9999041324760416,0.9998920722522296,0.8263888888888888,0.0,4.166666666666667,1.0535714285714286,0.25285714285714284,0.6990148756227167,0.5524195320065362,-0.14659534361618062,1.7348918657998882,1.6113304726131188,0.10467628825184268,1.0,0.16759314473718145,0.004869752542086489,0.19444444444444445,1.0,0.6666666666666666,1.0,0.9999777729054795,0.999970763564696,0.8055555555555555,0.0,4.666666666666667,1.0,0.21428571428571427,0.6172817007783574,0.550311443958824,-0.06697025681953324,1.0128248344497341,1.0393292934017935,0.08227468068556239,0.3333333333333333,0.06448256885091286,0.0038103977787418367,0.125,1.0,0.3333333333333333,1.0,0.9997452975177428,0.9997271682488668,0.875,0.0,3.0,1.0,0.3333333333333333,0.700503397749998,0.5245502371006062,-0.17595316064939193,1.2596917667529106,1.6113304726131188,0.11525526398327202,0.6666666666666666,0.18746556230981962,0.0034879652427888103,0.19444444444444445,1.0,0.3333333333333333,1.0,0.9999533557057625,0.9999388970321971,0.8333333333333334,0.0,4.0,1.1666666666666667,0.2916666666666667,0.7260227678977559,0.5537876090267312,-0.17223515887102456,1.0032981561872187,1.0313259780971957,0.11666451402318974,0.3333333333333333,0.10102850636310379,0.0035903428914724075,0.2222222222222222,1.0,0.3333333333333333,1.0,0.9999401209627541,0.9999314787319825,0.7916666666666666,0.0,5.0,1.0476190476190477,0.20952380952380953,0.7522516360647558,0.5810288379399831,-0.17122279812477278,1.6823293603602791,1.4383009395823492,0.10451069431534658,654
ECG200,rdst,ng_blend_dtw,12,12,1.0,1.0830206423270283,12.99624770792434,0.5,0.14750601347058692,0.508147126321668,0.9956597222222222,1.0,0.8333333333333334,1.0,0.8384040983760773,0.4982535264769868,0.9852430555555558,0.0,1.4166666666666667,84.5486111111111,59.6813725490196,0.7009966620098868,0.6320528321831645,-0.06894382982672204,1.59128112821644,1.273143632862476,1.0830206423270283,1.0,0.2459600719419752,0.6744087364151933,1.0,1.0,1.0,1.0,0.7910014522463462,0.31763895249721164,0.9895833333333334,0.0,1.0,96.0,96.0,0.5841637645513909,0.6617963073905843,0.07763254283919334,1.1024499822808715,1.1279642186722894,0.5400836803213073,0.6666666666666666,0.14370194327354824,0.6461001559234046,0.9826388888888888,1.0,1.0,1.0,0.8142386238773792,0.3962081958748199,0.9722222222222223,0.0,2.6666666666666665,50.194444444444436,18.822916666666664,0.6852267171160565,0.5552620594642408,-0.12996465765181572,1.0276546564261029,1.1122592012754997,0.485469958318087,0.0,0.0,0.3258502913467092,1.0,1.0,1.0,1.0,0.8665670787620525,0.696773451102772,0.9895833333333334,0.0,1.0,96.0,96.0,0.7222775115805593,0.6363713830571166,-0.08590612852344275,0.896209485581628,0.7778755131308136,1.5024222776604195,0.3333333333333333,0.2003620386668243,0.3862293216013651,1.0,1.0,0.3333333333333333,1.0,0.8852835696993956,0.7028339310979488,0.9895833333333334,0.0,1.0,96.0,96.0,0.8123186547915399,0.6747815788207169,-0.13753707597082301,0.7158506027777157,0.6717646076476308,1.8041066530082996,654
ECG200,rdst,comte_dtw,12,12,1.0,0.01629767734266352,0.19557212811196223,1.0,0.4229416516945282,0.34195330261433626,1.0,1.0,0.9166666666666666,1.0,0.9193690063056644,0.7141931421894591,0.9895833333333335,0.0,1.0,96.0,96.0,0.7009966620098868,0.7219449896846416,0.020948327674754925,2.5821271111569084,1.3873742760765904,0.01629767734266352,1.0,0.3123357144801986,0.3595634501950407,1.0,1.0,1.0,1.0,0.8770475512202278,0.6478569664115938,0.9895833333333334,0.0,1.0,96.0,96.0,0.5841637645513909,0.7281719499288077,0.14400818537741675,2.1060102052439174,1.3862383694265314,0.015875874999134492,1.0,0.4065282337711107,0.3747672653430702,1.0,1.0,1.0,1.0,0.9174754954089205,0.7194208797549624,0.9895833333333334,0.0,1.0,96.0,96.0,0.6852267171160565,0.7213015166550543,0.036074799538997726,1.0900171138497707,1.1647440271240246,0.016532292026871193,1.0,0.4360184037128354,0.33762760926583796,1.0,1.0,1.0,1.0,0.937799035296198,0.7120493601156477,0.9895833333333334,0.0,1.0,96.0,96.0,0.7222775115805593,0.7137408921322761,-0.008536619448283322,1.0101049870110232,0.7339553275413342,0.013387569672583291,1.0,0.5368842548139682,0.29585488565339624,1.0,1.0,0.6666666666666666,1.0,0.9467428620434436,0.7839537304039528,0.9895833333333334,0.0,1.0,96.0,96.0,0.8123186547915399,0.7245656000224283,-0.08775305476911144,0.9517635639959037,0.7961908739227431,0.019394972672065098,654
ECG200,rdst,sets,12,12,1.0,0.015781357496355976,0.18937628995627173,1.0,0.3435804889187461,0.3745338161148654,0.6892361111111112,0.6666666666666666,0.6666666666666666,0.75,0.9376418566909868,0.7182691854663218,0.9878472222222223,0.0,1.1666666666666667,61.666666666666664,52.857142857142854,0.7009966620098868,0.6425838269088594,-0.05841283510102724,2.572588100069143,2.141267187290384,0.01578135749635597,1.0,0.167208108788496,0.47219014740854703,0.4270833333333333,1.0,1.0,1.0,,,0.9895833333333334,0.0,1.0,41.0,41.0,0.5841637645513909,0.583044344237105,-0.0011194203142858388,1.040510445767549,1.0340700286158169,0.012973597331438214,1.0,0.4035590591986144,0.34409430796117313,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9212447308582089,0.7746648069060658,0.9861111111111112,0.0,1.3333333333333333,60.333333333333336,45.25000000000001,0.6852267171160565,0.7183323420825579,0.03310562496650138,1.9264312620402444,1.8076128208993991,0.01510420833559086,1.0,0.3481244855977607,0.329457900676915,0.7534722222222223,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9576701429116069,0.713130088732346,0.9861111111111112,0.0,1.3333333333333333,63.333333333333336,47.50000000000001,0.7222775115805593,0.6258469740172014,-0.09643053756335795,2.9173122895135997,2.141267187290384,0.011960624329124888,1.0,0.45543030209011315,0.3523929084128265,0.8541666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9148313363662793,0.6756123698724761,0.9895833333333334,0.0,1.0,82.0,82.0,0.8123186547915399,0.6431116472985733,-0.16920700749296655,0.8033149175969566,1.122844443372941,0.023086999989269923,654
ECG200,rdst,tsevo_authentic,12,12,1.0,0.14383049999984607,1.725965999998153,1.0,0.21565764815167607,0.4374889055669267,0.1579861111111111,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.7348925850605319,0.5159179776462992,0.9774305555555554,0.0,2.1666666666666665,7.030555555555556,3.2448717948717953,0.7009966620098868,0.5146609861417893,-0.18633567586809718,1.732007319120724,1.8479913781342838,0.143830499999846,1.0,0.09596653705089098,0.70273896177264,0.09722222222222221,1.0,1.0,1.0,0.48880676034592674,0.2688997184165446,0.9826388888888888,0.0,1.6666666666666667,5.333333333333333,3.1999999999999997,0.5841637645513909,0.5118027724995001,-0.07236099205189088,1.01736387470977,0.9990707499777145,0.14408338902285323,1.0,0.19282402532361642,0.4296981664471578,0.1388888888888889,1.0,1.0,1.0,0.7153510279202653,0.517510296355115,0.9791666666666666,0.0,2.0,7.388888888888889,3.6944444444444446,0.6852267171160565,0.5075973082075599,-0.17762940890849657,1.1783268811681926,1.352355964143911,0.14267040298242742,1.0,0.24342405895747174,0.3617528057899082,0.17708333333333334,1.0,1.0,1.0,0.9126859487516048,0.7468699531319588,0.9791666666666666,0.0,2.0,8.5,4.25,0.7222775115805593,0.5211465473769124,-0.20113096420364696,1.8809679329142743,1.3991740646291806,0.1446634580109579,1.0,0.33041597127472516,0.25576568825800117,0.21875,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.9139400059240569,0.681660793593097,0.96875,0.0,3.0,6.8999999999999995,2.3,0.8123186547915399,0.5180973164831854,-0.2942213383083545,0.8732025312264686,1.3201053551984918,0.14390474998314554,654
ECG200,rdst,glacier_uniform,12,12,1.0,0.7735832185814312,9.282998622977175,0.16666666666666666,0.006420918156448782,0.9091587204741746,0.9270833333333334,1.0,0.9166666666666666,1.0,0.031035665476080592,0.03013584238525097,0.9765625000000001,0.0,2.25,82.03365384615385,36.45940170940171,0.6754445449682387,0.6333285306803472,-0.04211601428789139,1.004043567013267,1.0124660353217079,0.7735832185814312,0.6666666666666666,0.02568367262579513,0.9321680090911745,0.7083333333333334,1.0,1.0,1.0,0.014527806188549638,0.014116234696073758,0.9375,0.0,6.0,40.13461538461539,6.689102564102565,0.5608928232321481,0.5184277249742263,-0.0424650982579217,1.0008860494717284,1.0041594068721507,0.5914991250028834,0.0,0.0,0.9001356667761328,1.0,1.0,0.6666666666666666,1.0,0.03942347086785995,0.03874479303121238,0.9895833333333334,0.0,1.0,96.0,96.0,0.6543064296526138,0.6029150486491792,-0.05139138100343451,1.0014796326468463,1.0029459816617423,0.8351835970534012,0.0,0.0,0.8955221070902946,1.0,1.0,1.0,1.0,0.04254112610380021,0.0396113112535468,0.9895833333333334,0.0,1.0,96.0,96.0,0.7356371651223484,0.684855103383065,-0.05078206173928349,1.0023862858298453,1.0046538169544692,0.8339028329743693,0.0,0.0,0.9088090989390963,1.0,1.0,1.0,1.0,0.03807854731853717,0.03806991510999758,0.9895833333333334,0.0,1.0,96.0,96.0,0.7509417618658446,0.7271162457149187,-0.023825516150925874,1.0016842280683709,1.0053034285840405,0.8337473192950711,654
ECG200,rdst,cels,12,12,1.0,0.7011736493344264,8.414083792013116,0.08333333333333333,0.006000312183894634,0.7670154247761937,0.03298611111111111,1.0,0.8333333333333334,1.0,0.37746676830683135,0.2626231514781168,0.9670138888888888,0.0,3.1666666666666665,1.0,0.31578947368421056,0.6754445449682387,0.6798982622515165,0.004453717283277869,1.0773352767896125,1.069426181909132,0.7011736493344264,0.3333333333333333,0.018783972148853467,0.731430564444579,0.05902777777777777,1.0,0.6666666666666666,1.0,0.3417649455181813,0.2656070521644795,0.9409722222222222,0.0,5.666666666666667,1.0,0.1764705882352941,0.5608928232321481,0.5767435625184185,0.015850739286270416,0.9971668540779587,1.0373695068861941,0.5754944860236719,0.0,0.0011524162115555587,0.8577406888438895,0.027777777777777776,1.0,0.6666666666666666,1.0,0.3619968596387462,0.23151547295086622,0.9722222222222222,0.0,2.6666666666666665,1.0,0.375,0.6543064296526138,0.653477324552188,-0.0008291051004258124,1.000350935750808,1.0004009634993771,0.7417733609909192,0.0,0.0018735701609785549,0.7178017133212785,0.020833333333333332,1.0,1.0,1.0,0.40091404652493423,0.26744429183391133,0.9791666666666666,0.0,2.0,1.0,0.5,0.7356371651223484,0.7362391098554243,0.0006019447330759172,1.006320359758029,1.011893404297273,0.7466756529950848,0.0,0.002191290214190955,0.7610887324950278,0.024305555555555552,1.0,1.0,1.0,0.40929015711880873,0.2892538030705084,0.9756944444444445,0.0,2.3333333333333335,1.0,0.42857142857142855,0.7509417618658446,0.7531330520800354,0.002191290214190955,1.0611062063778185,1.044068070366034,0.7407510973280296,654
Lightning7,rdst,ng_blend_dtw,12,12,1.0,2.6561261977476534,31.87351437297184,0.75,0.08855583718533734,0.2443642238348628,1.0,1.0,1.0,1.0,0.9730830703635266,0.8466419966689295,0.9968652037617555,0.0,1.0,319.0,319.0,0.3630040108510959,0.2840351262640452,-0.07896888458705072,1.0650282466396652,1.1259738719776407,2.6561261977476534,1.0,0.06550277823010608,0.3119349617033648,1.0,1.0,1.0,1.0,0.9646471696038843,0.7555477170921491,0.9968652037617555,0.0,1.0,319.0,319.0,0.25751396199168314,0.23106560754164604,-0.026448354450037154,0.8552327537181416,0.8384490283085195,0.5151213469992703,0.6666666666666666,0.09382703501806268,0.21372741820861133,1.0,1.0,1.0,1.0,0.9853594609964991,0.8879540113255034,0.9968652037617555,0.0,1.0,319.0,319.0,0.32885748595887604,0.2878780206468008,-0.040979465312075296,0.9179093172556135,0.8244349245319142,3.607751305370281,0.6666666666666666,0.057161405144773296,0.25672242300884734,1.0,1.0,1.0,1.0,0.9792994968374125,0.8794921421113662,0.9968652037617555,0.0,1.0,319.0,319.0,0.3821415819522193,0.2521594200806751,-0.12998216187154418,1.011344754352841,1.0681653460076268,3.1416093053218597,0.6666666666666666,0.1377321303484073,0.19507209241862777,1.0,1.0,1.0,1.0,0.9632099286622736,0.8707929304964863,0.9968652037617555,0.0,1.0,319.0,319.0,0.48350301350160524,0.36503745678705907,-0.11846555671454624,1.009112143222579,1.0893479168262186,3.3600228332992024,654
Lightning7,rdst,comte_dtw,12,12,1.0,0.02174758683152807,0.26097104197833687,1.0,0.3944691831619849,0.14244255740861125,1.0,1.0,1.0,1.0,0.9909438192668405,0.9397532708445954,0.9968652037617555,0.0,1.0,319.0,319.0,0.3630040108510959,0.5518727795179339,0.188868768666838,1.9644888020356475,1.5370043543523777,0.02174758683152807,1.0,0.3527752132066137,0.15883750194860452,1.0,1.0,1.0,1.0,0.9883638101718915,0.9358345897554666,0.9968652037617555,0.0,1.0,319.0,319.0,0.25751396199168314,0.551872781278305,0.2943588192866218,1.0190214556087709,0.9683779700423977,0.022388110985048115,1.0,0.3899860297169789,0.1298012887494432,1.0,1.0,1.0,1.0,0.9911846849473985,0.9486280440359302,0.9968652037617555,0.0,1.0,319.0,319.0,0.32885748595887604,0.5518727678785871,0.22301528191971096,0.9657963885968386,0.8725217614782401,0.02340019471012056,1.0,0.3932215637178514,0.17182986911597178,1.0,1.0,1.0,1.0,0.9911898620553631,0.9254550112163391,0.9968652037617555,0.0,1.0,319.0,319.0,0.3821415819522193,0.5518727909389668,0.16973120898674746,1.3988592408812197,1.735042947416235,0.023412221965069573,1.0,0.44189392600649563,0.1093015698204255,1.0,1.0,1.0,1.0,0.9930425635402739,0.9493033637032122,0.9968652037617555,0.0,1.0,319.0,319.0,0.48350301350160524,0.5518727779758769,0.06836976447427166,1.1083725047388844,1.4728383436343688,0.017789819665874045,654
Lightning7,rdst,sets,12,4,0.3333333333333333,0.01003314575063996,0.12039774900767952,1.0,0.3477473399269443,0.08597993191196628,0.6927899686520376,0.5,0.0,0.5,0.9887972944860514,0.9576633197203438,0.9952978056426331,0.0,1.5,156.75,104.5,0.413549039294988,0.43854807653856887,0.024999037243580907,3.1575281404494824,1.726373301406997,0.012437864468665794,,,,,,,,,,,,,,,,,,,,,1.0,0.14993484731250253,0.0630963165965686,0.658307210031348,0.0,0.0,0.0,0.9957797691109669,0.9819967907931901,0.9968652037617555,0.0,1.0,210.0,210.0,0.32352537638139145,0.2859943754613186,-0.03753100092007283,0.0,0.0,0.018762374995276332,1.0,0.34956483911851755,0.11116909595119194,0.8275862068965517,1.0,0.0,1.0,0.9856605055591948,0.9439370770774521,0.9937304075235109,0.0,2.0,132.0,66.0,0.36198812309472955,0.4172435459567466,0.05525542286201707,0.0,0.0,0.009458416025154293,1.0,0.4457448366383786,0.0848271575500523,0.6426332288401253,0.5,0.0,0.5,0.9868910535742189,0.9525749356593182,0.9952978056426331,0.0,1.5,142.5,95.0,0.48434132885191566,0.5254771923681051,0.04113586351618945,2.5367328107823277,1.4326370461726041,0.010765333427116275,654
